Defense.defTD,Defense.defensiveInterceptions,Defense.defensiveInterceptionsYards,Defense.forcedFumbles,Defense.fumbles,Defense.fumblesLost,Defense.fumblesRecovered,Defense.interceptionTDs,Defense.passDeflections,Defense.qbHits,Defense.sacks,Defense.soloTackles,Defense.tfl,Defense.totalTackles,Kicking.kickReturnAvg,Kicking.kickReturnLong,Kicking.kickReturnTD,Kicking.kickReturnYds,Kicking.kickReturns,Passing.int,Passing.passAttempts,Passing.passAvg,Passing.passCompletions,Passing.passTD,Passing.passYds,Passing.qbr,Passing.rtg,Passing.sacked,Punting.puntReturnAvg,Punting.puntReturnLong,Punting.puntReturnTD,Punting.puntReturnYds,Punting.puntReturns,Receiving.longRec,Receiving.recAvg,Receiving.recTD,Receiving.recYds,Receiving.receivingTwoPointConversion,Receiving.receptions,Receiving.targets,Rushing.carries,Rushing.longRush,Rushing.rushAvg,Rushing.rushTD,Rushing.rushYds,SpecialTeams.kickReturnAvg,SpecialTeams.kickReturnLong,SpecialTeams.kickReturnTD,SpecialTeams.kickReturnYds,SpecialTeams.kickReturns,SpecialTeams.puntReturnAvg,SpecialTeams.puntReturnLong,SpecialTeams.puntReturnTD,SpecialTeams.puntReturnYds,SpecialTeams.puntReturns,cbsLongName,fantasyPoints,fantasyPointsDefault.PPR,fantasyPointsDefault.halfPPR,fantasyPointsDefault.standard,gameID,gameWeek,longName,playerAbv,playerID,playerName,scoringPlays,snapCounts.defSnap,snapCounts.defSnapPct,snapCounts.offSnap,snapCounts.offSnapPct,snapCounts.stSnap,snapCounts.stSnapPct,team,teamAbv,teamID
0,0,,0,,,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,6,6.0,0,6,,1,2,,,,,,,,,,,,,,,,,,1.6,1.1,0.6,20250822_ATL@DAL,,Josh Kelly,,4575558,,,,,,,,,DAL,DAL,9
,0,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,1,37,12.8,0,51,,4,6,,,,,,,,,,,0.0,0,0,0,1,,,8.1,6.1,4.1,20220827_ARI@TEN,,Victor Bolden,V. Bolden,3056476,Victor Bolden,,,,,,,,ARI,ARI,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,4,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20251020_TB@DET,,Mike Evans,,16737,,,0,0.00,14,0.20,0,0.00,TB,TB,30
0,0,,0,,,,,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,13,10.5,0,21,,2,3,,,,,,,,,,,,,,,,,,4.1,3.1,2.1,20250823_BUF@TB,,Deon Cain,,3728254,,,,,,,,,BUF,BUF,4
0,1,42,,,,,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,18,8.3,0,33,,4,4,,,,,,,,,,,,,,,,,,7.3,5.3,3.3,20230811_NYG@DET,,Cole Beasley,,15349,,,,,,,,,NYG,NYG,24
,0,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,6.8,14,0,27,4,14,14.0,0,14,,1,1,,,,,,,,,,,6.8,14,0,27,4,,,2.4,1.9,1.4,20220812_NYJ@PHI,,Rashard Davis,R. Davis,3049329,Rashard Davis,,,,,,,,NYJ,NYJ,25
0,0,,0,,,,,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,5,5.0,0,5,,1,2,,,,,,,,,,,,,,,,,,1.5,1.0,0.5,20251130_BUF@PIT,,Gabe Davis,,4243537,,,0,0.00,43,0.58,0,0.00,BUF,BUF,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,14.5,0,87,,6,9,,,,,,,,,,,,,,,,,,14.7,11.7,8.7,20250822_ATL@DAL,,Nick Nash,,4570242,,,,,,,,,ATL,ATL,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,9.5,0,38,,4,4,,,,,,,,,,,,,,,,,,7.8,5.8,3.8,20250105_MIA@NYJ,,River Cracraft,,3052056,,,0,0.00,25,0.36,0,0.00,MIA,MIA,20
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13.0,0,13,,1,1,,,,,,,,,,,,,,,,,,2.3,1.8,1.3,20240810_CHI@BUF,,Lawrence Keys III,,4372769,,,,,,,,,BUF,BUF,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20250823_JAX@MIA,,Cam Camper,,5081322,,,,,,,,,JAX,JAX,15
,0,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,2.0,2,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20230108_CAR@NO,,Andre Roberts,,13226,,,0,0.00,0,0.00,5,0.25,CAR,CAR,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20230910_TEN@NO,,Kirk Merritt,,3915145,,,0,0.00,2,0.03,6,0.21,NO,NO,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,1,0,0.0,0,0,,0,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20251130_DEN@WSH,,Jaylin Lane,,4602667,,,0,0.00,35,0.39,4,0.14,WSH,WSH,32
0,0,,0,,,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20251012_DAL@CAR,,Parris Campbell,,3121410,,,0,0.00,2,0.04,6,0.21,DAL,DAL,9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,7.5,0,30,,4,5,,,,,,,,,,,,,,,,,,7.0,5.0,3.0,20251130_LV@LAC,,Keenan Allen,,15818,,,0,0.00,40,0.60,0,0.00,LAC,LAC,18
,0,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,1.3,4,0,4,3,15,9.3,1,28,,3,6,,,,,,,,,,,,,,,,,,9.8,8.3,6.8,20250823_LAC@SF,,Luke Grimm,,4433830,,"[{""score"": ""Luke Grimm 15 Yd pass from DJ Uiagalelei (Cameron Dicker Kick)"", ""scorePeriod"": ""Q4"", ""homeScore"": ""30"", ""awayScore"": ""23"", ""teamID"": ""18"", ""scoreDetails"": ""11 plays, 75 yards, 2:11"", ""scoreType"": ""TD"", ""scoreTime"": ""1:01"", ""team"": ""LAC"", ""playerIDs"": [""4429020"", ""4433830"", ""4362081""]}]",,,,,,,LAC,LAC,18
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,4,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20251130_JAX@TEN,,Austin Trammell,,4244856,,,0,0.00,34,0.54,2,0.08,JAX,JAX,15
,,,,,,,,,,,,,,21.0,23,0,42,2,,,,,,,,,,3.0,3,0,3,1,16,16.0,0,16,,1,4,,,,,,,,,,,,,,,,,,2.6,2.1,1.6,20250823_IND@CIN,,Jermaine Burton,,4429033,,,,,,,,,CIN,CIN,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8.0,0,8,,1,1,,,,,,,,,,,,,,,,,,1.8,1.3,0.8,20230826_SEA@GB,,Cody Chrest,,4031087,,,,,,,,,GB,GB,12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,2,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20230826_ARI@MIN,,Brian Cobbs,,4372041,,,,,,,,,ARI,ARI,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,6.3,0,19,,3,3,,,,,,,,,,,,,,,,,,4.9,3.4,1.9,20250823_JAX@MIA,,Theo Wease Jr.,,4426535,,,,,,,,,MIA,MIA,20
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,24.0,0,24,,1,3,,,,,,,,,,,,,,,,,,3.4,2.9,2.4,20251116_GB@NYG,,Matthew Golden,,4701936,,,0,0.00,19,0.35,0,0.00,GB,GB,12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,7.0,0,14,,2,2,,,,,,,,,,,,,,,,,,3.4,2.4,1.4,20230824_PIT@ATL,,Slade Bolden,,4360115,,,,,,,,,ATL,ATL,2
,,,,,,,,,,,,,,22.5,25,0,45,2,,,,,,,,,,5.0,5,0,5,1,19,7.5,0,30,,4,5,1,3,3.0,0,3,,,,,,,,,,,,,7.3,5.3,3.3,20251130_NO@MIA,,Malik Washington,,4569603,,,0,0.00,37,0.62,10,0.40,MIA,MIA,20
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,8.7,0,26,,3,4,,,,,,,,,,,,,,,,,,5.6,4.1,2.6,20251201_NYG@NE,,Stefon Diggs,,2976212,,,0,0.00,31,0.48,0,0.00,NE,NE,22
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20251130_NO@MIA,,Kevin Austin Jr.,,4372758,,,0,0.00,5,0.07,5,0.20,NO,NO,23
,,,,,,,,,,,,,,28.0,28,0,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20251020_HOU@SEA,,Dareke Young,,4401805,,,0,0.00,1,0.01,18,0.60,SEA,SEA,29
,,,,,,,,,,,,,,21.4,29,0,107,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20251127_KC@DAL,,Tyquan Thornton,,4362921,,,0,0.00,16,0.24,8,0.29,KC,KC,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,15.7,0,110,,7,14,,,,,,,,,,,,,,,,,,18.0,14.5,11.0,20251127_CIN@BAL,,Ja'Marr Chase,,4362628,,,0,0.00,82,0.99,0,0.00,CIN,CIN,7
,0,,0,1,1,0,,,,,,,,61.0,61,0,61,1,,,,,,,,,,0.0,0,0,0,1,0,0.0,0,0,,0,1,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,20251116_TB@BUF,,Mecole Hardman,,4035004,,,0,0.00,4,0.07,7,0.23,BUF,BUF,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,17.3,1,52,,3,4,,,,,,,,,,,,,,,,,,14.2,12.7,11.2,20250821_PIT@CAR,,Lance McCutcheon,,4247812,,"[{""score"": ""Lance McCutcheon 24 Yd pass from Skylar Thompson (Chris Boswell Kick)"", ""scorePeriod"": ""Q2"", ""homeScore"": ""3"", ""awayScore"": ""7"", ""teamID"": ""26"", ""scoreDetails"": ""8 plays, 80 yards, 4:17"", ""scoreType"": ""TD"", ""scoreTime"": ""5:47"", ""team"": ""PIT"", ""playerIDs"": [""4036419"", ""4247812"", ""17372""]}]",,,,,,,PIT,PIT,26
0,0,,0,,,,,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,11,10.5,0,21,,2,4,,,,,,,,,,,,,,,,,,4.1,3.1,2.1,20251120_BUF@HOU,,Joshua Palmer,,4242433,,,0,0.00,33,0.50,0,0.00,BUF,BUF,4
,0,,0,1,1,0,,,,,,,,21.0,21,0,42,2,,,,,,,,,,-0.3,1,0,-1,3,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,20251130_ATL@NYJ,,Jamal Agnew,,3061612,,,0,0.00,0,0.00,11,0.33,ATL,ATL,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20230825_LAC@SF,,John Hightower,,4373673,,,,,,,,,LAC,LAC,18
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.0,0,3,,1,3,,,,,,,,,,,,,,,,,,1.3,0.8,0.3,20251130_ATL@NYJ,,Dylan Drummond,,4363551,,,0,0.00,21,0.30,7,0.21,ATL,ATL,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5.0,0,5,,1,1,,,,,,,,,,,,,,,,,,1.5,1.0,0.5,20230819_TEN@MIN,,Gavin Holmes,,4259174,,,,,,,,,TEN,TEN,31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20230826_MIA@JAX,,Daewood Davis,,4242505,,,,,,,,,MIA,MIA,20
0,0,,0,,,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20250808_DET@ATL,,Malik Taylor,,4408988,,,,,,,,,DET,DET,11
,,,,,,,,,,,,,,22.0,22,0,22,1,,,,,,,,,,,,,,,26,11.8,0,71,,6,8,,,,,,,,,,,,,,,,,,13.1,10.1,7.1,20230824_PIT@ATL,,Keilahn Harris,,5125342,,,,,,,,,ATL,ATL,2
,0,,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,3.7,8,0,11,3,10,7.5,0,15,,2,2,,,,,,,,,,,,,,,,,,3.5,2.5,1.5,20240824_NYG@NYJ,,Isaiah McKenzie,,3128724,,,,,,,,,NYG,NYG,24
,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16,0,16,1,4,4.0,0,4,,1,1,,,,,,,,,,,,,,,,,,1.4,0.9,0.4,20250119_BAL@BUF,,Steven Sims,,3917960,,,0,0.00,6,0.10,9,0.39,BAL,BAL,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,4,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20230820_NO@LAC,,Bryan Edwards,,4038818,,,,,,,,,NO,NO,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20251013_CHI@WSH,,Ja'Corey Brooks,,4431506,,,0,0.00,7,0.11,0,0.00,WSH,WSH,32
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7.5,1,15,,2,4,,,,,,,,,,,,,,,,,,9.5,8.5,7.5,20251130_ATL@NYJ,,David Sills V,,3871102,,"[{""score"": ""David Sills V 9 Yd pass from Kirk Cousins (Zane Gonzalez Kick)"", ""scorePeriod"": ""Q4"", ""homeScore"": ""17"", ""awayScore"": ""24"", ""teamID"": ""2"", ""scoreDetails"": ""8 plays, 74 yards, 4:37"", ""scoreType"": ""TD"", ""scoreTime"": ""8:46"", ""team"": ""ATL"", ""playerIDs"": [""14880"", ""3871102"", ""3043234""]}]",0,0.00,58,0.84,0,0.00,ATL,ATL,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7.0,0,7,,1,1,,,,,,,,,,,,,,,,,,1.7,1.2,0.7,20230826_LAR@DEN,,Taylor Grimes,,4383163,,,,,,,,,DEN,DEN,10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6.7,1,20,,3,3,,,,,,,,,,,,,,,,,,11.0,9.5,8.0,20240825_NE@WSH,,Martavis Bryant,,16886,,"[{""score"": ""Martavis Bryant 4 Yd pass from Trace McSorley (Cade York Kick)"", ""scorePeriod"": ""Q4"", ""homeScore"": ""20"", ""awayScore"": ""10"", ""teamID"": ""32"", ""scoreDetails"": ""9 plays, 86 yards, 3:09"", ""scoreType"": ""TD"", ""scoreTime"": ""3:06"", ""team"": ""WSH"", ""playerIDs"": [""3116172"", ""16886"", ""4428963""]}]",,,,,,,WSH,WSH,32
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,17.5,1,35,,2,2,,,,,,,,,,,,,,,,,,11.5,10.5,9.5,20251127_GB@DET,,Isaac TeSlaa,,5123663,,"[{""score"": ""Isaac TeSlaa 17 Yd pass from Jared Goff (Jake Bates Kick)"", ""scorePeriod"": ""Q3"", ""homeScore"": ""21"", ""awayScore"": ""24"", ""teamID"": ""11"", ""scoreDetails"": ""5 plays, 71 yards, 3:06"", ""scoreType"": ""TD"", ""scoreTime"": ""7:25"", ""team"": ""DET"", ""playerIDs"": [""3046779"", ""5123663"", ""4689936""]}]",0,0.00,58,0.92,2,0.08,DET,DET,11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.0,0,3,,1,2,,,,,,,,,,,,,,,,,,1.3,0.8,0.3,20220826_BUF@CAR,,Ra'Shaun Henry,R. Henry,4032625,Ra'Shaun Henry,,,,,,,,CAR,CAR,5
0,0,,0,,,,,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20240822_IND@CIN,,Tyrie Cleveland,,4034964,,,,,,,,,IND,IND,14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9.0,0,9,,1,2,,,,,,,,,,,,,,,,,,1.9,1.4,0.9,20220826_SEA@DAL,,T.J. Vasher,T.J. Vasher,4043158,T.J. Vasher,,,,,,,,DAL,DAL,9
,,,,,,,,,,,,,,26.0,26,0,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20230826_SEA@GB,,Malik Flowers,,4247386,,,,,,,,,SEA,SEA,29
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.0,0,3,,1,3,,,,,,,,,,,,,,,,,,1.3,0.8,0.3,20241229_MIA@CLE,,Michael Woods II,,4360174,,,0,0.00,68,0.86,4,0.17,CLE,CLE,8
0,0,,0,,,,,0,0,0,1,0,1,22.0,22,0,22,1,,,,,,,,,,,,,,,50,50.0,0,50,,1,1,,,,,,,,,,,,,,,,,,6.0,5.5,5.0,20250822_CHI@KC,,Jimmy Holiday,,4431142,,,,,,,,,KC,KC,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,2,1,9,9.0,0,9,,,,,,,,,,,,,0.9,0.9,0.9,20220811_NYG@NE,,Robert Foster,R. Foster,3054845,Robert Foster,,,,,,,,NYG,NYG,24
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,2,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20240825_TEN@NO,,Samson Nacua,,4048099,,,,,,,,,NO,NO,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,43.0,0,86,,2,3,,,,,,,,,,,,,,,,,,10.6,9.6,8.6,20230826_BAL@TB,,Dontay Demus Jr.,,4372039,,,,,,,,,BAL,BAL,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,37.0,0,37,,1,2,,,,,,,,,,,,,,,,,,4.7,4.2,3.7,20250111_PIT@BAL,,Mike Williams,,3045138,,,0,0.00,9,0.20,0,0.00,PIT,PIT,26
,,,,,,,,,,,,,,22.0,22,0,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20251201_NYG@NE,,Efton Chism III,,4695193,,,0,0.00,2,0.03,5,0.19,NE,NE,22
0,0,,0,,,,,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20250809_NYG@BUF,,Jalen Virgil,,4036448,,,,,,,,,BUF,BUF,4
0,0,,0,,,,,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20251123_NYJ@BAL,,Tylan Wallace,,4241424,,,0,0.00,17,0.27,11,0.46,BAL,BAL,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7.0,0,7,,1,2,,,,,,,,,,,,,,,,,,1.7,1.2,0.7,20220812_ATL@DET,,Auden Tate,A. Tate,3921564,Auden Tate,,,,,,,,ATL,ATL,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,9.0,0,27,,3,3,,,,,,,,,,,,,,,,,,5.7,4.2,2.7,20240915_CLE@JAX,,David Bell,,4570409,,,0,0.00,9,0.13,0,0.00,CLE,CLE,8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20240817_CIN@CHI,,Hakeem Butler,,3917940,,,,,,,,,CIN,CIN,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,10.0,0,20,,2,2,,,,,,,,,,,,,,,,,,4.0,3.0,2.0,20251026_SF@HOU,,Jared Wayne,,4430681,,,0,0.00,35,0.44,8,0.33,HOU,HOU,13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4.8,0,19,,4,8,1,-2,-2.0,0,-2,,,,,,,,,,,,,5.7,3.7,1.7,20251130_ATL@NYJ,,John Metchie III,,4567096,,,0,0.00,64,0.97,0,0.00,NYJ,NYJ,25
0,0,,0,,,,,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,27,13.3,0,40,,3,4,,,,,,,,,,,,,,,,,,7.0,5.5,4.0,20250822_PHI@NYJ,,Quentin Skinner,,4613050,,,,,,,,,NYJ,NYJ,25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,-3.0,0,-3,,1,3,,,,,,,,,,,,,,,,,,0.7,0.2,-0.3,20251120_BUF@HOU,,Elijah Moore,,4372414,,,0,0.00,27,0.41,0,0.00,BUF,BUF,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,25.0,0,25,,1,1,,,,,,,,,,,,,,,,,,3.5,3.0,2.5,20240817_CIN@CHI,,Freddie Swain,,4034950,,,,,,,,,CHI,CHI,6
,,,,,,,,,,,,,,18.0,18,0,18,1,,,,,,,,,,,,,,,33,33.0,1,33,,1,1,,,,,,,,,,,,,,,,,,10.3,9.8,9.3,20251201_NYG@NE,,Kyle Williams,,4613202,,"[{""score"": ""Kyle Williams 33 Yd pass from Drake Maye (Andy Borregales Kick)"", ""scorePeriod"": ""Q2"", ""homeScore"": ""24"", ""awayScore"": ""7"", ""teamID"": ""22"", ""scoreDetails"": ""5 plays, 58 yards, 2:53"", ""scoreType"": ""TD"", ""scoreTime"": ""3:29"", ""team"": ""NE"", ""playerIDs"": [""4431452"", ""4613202"", ""4569923""]}]",0,0.00,14,0.22,3,0.12,NE,NE,22
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20251116_WSH@MIA,,Tahj Washington,,4567506,,,0,0.00,2,0.04,0,0.00,MIA,MIA,20
0,0,,0,,,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,9,4.8,0,19,,4,4,,,,,,,,,,,,,,,,,,5.9,3.9,1.9,20250822_MIN@TEN,,Thayer Thomas,,4240121,,,,,,,,,MIN,MIN,21
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20250809_KC@ARI,,Trishton Jackson,,4046715,,,,,,,,,ARI,ARI,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11.0,0,11,,1,1,,,,,,,,,,,,,,,,,,2.1,1.6,1.1,20251130_JAX@TEN,,Tim Patrick,,3134353,,,0,0.00,7,0.11,2,0.08,JAX,JAX,15
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,3,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20250823_BUF@TB,,Rakim Jarrett,,4429006,,,,,,,,,TB,TB,30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,12.4,1,62,,5,6,,,,,,,,,,,,,,,,,,17.2,14.7,12.2,20251130_DEN@WSH,,Courtland Sutton,,3128429,,"[{""score"": ""Courtland Sutton 11 Yd pass from Bo Nix (Wil Lutz Kick)"", ""scorePeriod"": ""Q2"", ""homeScore"": ""7"", ""awayScore"": ""13"", ""teamID"": ""10"", ""scoreDetails"": ""10 plays, 64 yards, 1:58"", ""scoreType"": ""TD"", ""scoreTime"": ""0:23"", ""team"": ""DEN"", ""playerIDs"": [""4426338"", ""3128429"", ""2985659""]}]",0,0.00,57,0.81,0,0.00,DEN,DEN,10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5.7,0,17,,3,3,,,,,,,,,,,,,,,,,,4.7,3.2,1.7,20230819_JAX@DET,,Oliver Martin,,4258189,,,,,,,,,JAX,JAX,15
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,12.0,2,48,,4,4,,,,,,,,,,,,,,,,,,20.8,18.8,16.8,20251102_SEA@WSH,,Tory Horton,,4597703,,"[{""score"": ""Tory Horton 4 Yd pass from Sam Darnold (Jason Myers Kick)"", ""scorePeriod"": ""Q1"", ""homeScore"": ""0"", ""awayScore"": ""7"", ""teamID"": ""29"", ""scoreDetails"": ""12 plays, 90 yards, 8:07"", ""scoreType"": ""TD"", ""scoreTime"": ""3:04"", ""team"": ""SEA"", ""playerIDs"": [""3912547"", ""4597703"", ""2473037""]}, {""score"": ""Tory Horton 25 Yd pass from Sam Darnold (Jason Myers Kick)"", ""scorePeriod"": ""Q2"", ""homeScore"": ""0"", ""awayScore"": ""14"", ""teamID"": ""29"", ""scoreDetails"": ""7 plays, 60 yards, 3:57"", ""scoreType"": ""TD"", ""scoreTime"": ""8:52"", ""team"": ""SEA"", ""playerIDs"": [""3912547"", ""4597703"", ""2473037""]}]",0,0.00,37,0.73,4,0.17,SEA,SEA,29
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20240824_CLE@SEA,,Ahmarean Brown,,4426800,,,,,,,,,CLE,CLE,8
,,,,,,,,,,,,,,27.3,43,0,109,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20251130_ARI@TB,,Andre Baccellia,,3886809,,,0,0.00,0,0.00,7,0.30,ARI,ARI,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20230819_CHI@IND,,Kody Case,,4249736,,,,,,,,,IND,IND,14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20221016_CAR@LAR,,Rashard Higgins,,3042910,,,0,0.00,0,0.00,3,0.12,CAR,CAR,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12,0,12,1,0,0.0,0,0,,0,2,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20251130_BUF@PIT,,Calvin Austin III,,4243389,,,0,0.00,21,0.49,2,0.10,PIT,PIT,26
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,26.0,0,78,,3,5,,,,,,,,,,,,,,,,,,10.8,9.3,7.8,20251130_ARI@TB,,Chris Godwin Jr.,,3116165,,,0,0.00,40,0.66,0,0.00,TB,TB,30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,14,0,14,1,26,26.0,0,26,,1,3,,,,,,,,,,,,,,,,,,3.6,3.1,2.6,20251130_JAX@TEN,,Parker Washington,,4432620,,,0,0.00,24,0.38,3,0.12,JAX,JAX,15
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11.0,0,11,,1,1,,,,,,,,,,,,,,,,,,2.1,1.6,1.1,20250821_NE@NYG,,Juice Wells Jr.,,4696062,,,,,,,,,NYG,NYG,24
0,0,,0,,,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20240824_CLE@SEA,,Hayden Hatten,,4571762,,,,,,,,,SEA,SEA,29
